temperature_2_m_above_gnd,relative_humidity_2_m_above_gnd,mean_sea_level_pressure_MSL,total_precipitation_sfc,snowfall_amount_sfc,shortwave_radiation_backwards_sfc,angle_of_incidence,zenith,azimuth,power_output
284.73,50,1013.1,0,0,351.55,23.716137,33.998905,212.92241,1840.981
286.08,45,1013,0,0,509.97,36.315511,41.769634,233.50409,1291.5045
286.06,43,1012.4,0,0,525.1,50.233904,51.686857,248.60226,671.48744
285.1,42,1012.4,0,0,251.87,64.601247,62.603285,260.4443,301.05447
283.98,50,1012.7,0.2,0,158.42,78.978515,73.745697,270.53719,0.014465409
275.94,85,1018.7,0,0,0,102.1013,91.164884,73.964068,27.524294
275.73,85,1018.7,0,0,7.12,87.693146,80.336824,83.554301,219.09665
276.56,82,1019.2,0,0,111.25,73.112032,69.039734,93.30142,453.2504
277.55,79,1018.8,0,0,258.1,58.63747,57.827528,104.00036,774.27258
278.91,74,1018.9,0,0,411.18,44.442059,47.192647,116.91896,1534.3463
280.71,67,1017.5,0,0,633.68,30.952068,37.935707,134.00794,2567.4989
282.82,59,1016.3,0,0,788.54,19.773747,31.512384,157.45128,2920.693
285.64,49,1015.1,0,0,827.7,16.365904,29.870756,186.17387,2921.894
286.72,46,1014.7,0,0,782.31,23.979932,33.707416,213.26944,2650.575
287.37,42,1015.3,0,0,698.65,36.503035,41.531161,233.89178,2108.7831
287.43,40,1014.3,0,0,599.86,50.377157,51.484279,248.969,1498.6501
287.53,38,1014,0,0,511.75,64.715898,62.419221,260.78188,662.05833
287.31,41,1014.7,0,0,405.84,79.127175,73.610374,270.89187,33.6341
286.84,48,1019,0,0,652.37,29.423067,35.744468,136.30109,2581.0272
288.59,47,1018.2,0,0,776.08,20.506021,30.495441,157.1478,2782.8494
287.6,55,1019.8,0,0,316.84,17.366632,28.870849,186.65386,2626.1294
286.98,58,1019.9,0,0,194.91,24.762787,32.8512,214.3097,1800.1336
286.83,58,1020,0,0,199.36,37.0602,40.831326,235.0459,706.18708
287.12,56,1020,0,0,289.25,50.800104,50.888439,250.05443,844.50941
287.01,55,1019.8,0,0,260.77,65.051047,61.875664,261.77712,407.97437
286.75,55,1020.3,0,0,195.8,79.518901,73.174558,271.89765,33.350815
277.16,93,1022.8,0,0,0,102.05882,90.179612,73.00263,79.005278
277.75,94,1022.2,0,0,16.02,87.619049,79.322816,82.619456,573.94442
281.79,76,1021.2,0,0,169.1,73.113452,68.024499,92.304606,1291.7967
285.07,63,1020.4,0,0,332.86,58.741794,56.782885,102.93731,1697.3794
287.23,48,1019.5,0,0,484.16,44.697202,46.075742,115.81881,2295.5119
288.94,38,1018.8,0,0,600.75,31.463831,36.701697,133.02758,2689.6781
290.32,34,1018.1,0,0,705.77,20.751739,30.163858,157.0393,2518.3639
291.51,37,1016.7,0,0,720.01,17.693692,28.543986,186.81164,2813.4818
292.43,35,1016.5,0,0,708.44,25.020113,32.571886,214.65585,2406.676
293.31,33,1016.2,0,0,804.56,37.243583,40.603242,235.42722,1982.0331
293.54,32,1014.9,0,0,742.26,50.938442,50.693802,250.4109,1384.8917
293.45,32,1014.8,0,0,623,65.159557,61.697399,262.10267,595.7528
292.85,34,1014.8,0,0,461.02,79.605528,73.000359,272.1996,36.930556
284.31,47,1015,0,0,0,112.99639,98.079817,65.410665,10.2
284.16,48,1015.1,0,0,0,102.02025,89.918907,72.786146,112.79444
284.39,53,1014.6,0,0,10.68,87.604392,79.078225,82.38825,489.34417
286.09,50,1014.6,0,0,100.57,73.118744,67.780468,92.056976,924.04183
288.08,42,1014.1,0,0,205.59,58.773664,56.532131,102.6715,794.80667
289.49,42,1014.3,0,0,287.47,44.767618,45.807443,115.54081,890.54361
289.88,48,1013.7,0,0,308.83,31.598637,36.40407,132.7752,828.69566
290.07,45,1013.6,0,0,321.29,20.998307,29.836459,156.9274,1319.9406
289.66,38,1013.8,0,0,251.87,18.018005,28.220843,186.96792,672.48232
290.13,40,1013.2,0,0,314.17,25.27562,32.295946,215.00088,478.04333
289.75,41,1013.2,0,0,329.3,37.425636,40.377913,235.80617,438.2545
289.19,41,1012.4,0,0,231.4,51.075308,50.501225,250.76425,415.7237
289.26,41,1012.6,0,0,237.63,65.266343,61.520635,262.42482,183.96861
289.24,39,1012.6,0,0,235.85,78.602703,71.979897,271.77748,30.434967
276.48,83,1016,0,0,0,113.31452,98.073329,64.943132,1.5306452
276.31,82,1016.4,0,0,0,101.98323,89.662183,72.570977,168.05958
277.1,81,1016.5,0,0,19.58,87.591353,78.837414,82.158154,450.14311
280.84,70,1015.4,0,0,179.78,73.12601,67.540522,91.810102,1244.7293
284.41,60,1014.2,0,0,346.21,58.807786,56.285707,102.4058,1404.8224
286.61,54,1013.9,0,0,478.82,44.840521,45.543686,115.26173,1145.4596
287.81,52,1012.9,0,0,535.78,31.735837,36.110963,132.51987,1352.8692
287.97,52,1011.8,0,0,498.4,21.245101,29.513084,156.81164,1398.5836
287.07,59,1013.8,0,0,225.17,18.338804,27.90118,187.1226,413.93294
287.04,58,1013.2,0,0,243.86,25.528883,32.0232,215.34498,390.68611
287.53,55,1012.8,0,0,335.53,37.606141,40.155243,236.18284,433.4925
287.23,58,1012.3,0.5,0,245.64,51.210566,50.310665,251.11448,586.81734
286.85,59,1012,0.5,0,265.22,65.371311,61.345363,262.74351,227.31436
286.4,64,1011.9,0.5,0,189.57,79.169131,72.184701,272.39343,17.189091
281.58,93,1008,0.8,0,0,101.94754,89.409195,72.357158,130.9478
282.33,92,1007.5,0.3,0,11.57,87.579966,78.600481,81.929221,197.91444
283.82,82,1007.7,0,0,129.05,73.135254,67.304746,91.564053,254.97361
283.79,78,1007.8,0.3,0,158.42,58.844129,56.043699,102.14031,52.402778
283.77,73,1008.3,0.6,0,208.26,44.915833,45.284561,114.98165,109.5682
284.21,66,1008.1,0.3,0,276.79,31.875268,35.82248,132.26161,414.85
284.19,63,1007.9,0,0,259.88,21.491882,29.193838,156.69194,1407.1082
284.31,68,1006.4,1.1,0,254.54,18.65599,27.585076,187.27552,2222.263
283.68,67,1006.2,0,0,302.6,25.779749,31.753694,215.68792,566.89694
283.31,67,1006.9,0.5,0,347.99,37.784958,39.935245,236.55702,705.33226
283.31,67,1006.9,0.8,0,268.78,51.344107,50.122125,251.46141,356.45222
281.93,74,1007.6,0.5,0,224.28,65.474379,61.171592,263.05861,169.67472
280.5,79,1008.9,0.2,0,123.71,79.370364,72.107715,272.76464,13.929464
275.51,94,1013.6,0,0,0,113.34198,97.64129,64.453657,2.7432292
274.95,93,1014.1,0,0,0,101.91381,89.160805,72.144731,80.946667
275.68,93,1014.6,0,0,20.47,87.570263,78.367527,81.701504,413.49556
278.02,85,1014.8,0,0,174.44,73.146474,67.073225,91.318891,814.73167
279.47,80,1014.6,0,0,355.11,58.882659,55.806188,101.87508,795.97556
280.36,75,1015.3,0,0,525.99,44.99347,45.030151,114.70064,459.74
281.13,71,1015.6,0,0,598.97,32.016751,35.538701,132.00041,463.59084
281.83,69,1015.1,0,0,751.16,21.738364,28.878774,156.56812,679.83611
283.04,66,1014.7,0,0,590.96,18.969337,27.272545,187.4265,984.68917
284.81,59,1014.3,0,0,834.82,26.028005,31.487418,216.02955,1169.5914
285.35,57,1014.7,0,0,851.73,37.961927,39.717908,236.92857,1817.055
285.59,56,1014.2,0,0,767.18,51.475816,49.935597,251.80493,1210.2673
285.2,58,1014.4,0,0,492.17,65.575461,60.999322,263.37001,661.67028
284.69,59,1014.7,0,0,445.89,79.929502,72.313397,273.36975,60.689444
278.37,86,1019.1,0,0,0,114.19494,98.010606,63.59764,5.7468468
277.97,94,1019.5,0,0,0,101.88218,88.917224,71.933708,172.78694
278.69,92,1019.7,0,0,24.92,87.562276,78.138632,81.475056,522.29
280.69,84,1019.5,0,0,169.1,73.159677,66.846043,91.074718,1183.0022
282.49,74,1018.9,0,0,323.07,58.923357,55.573271,101.61028,1596.0814
283.53,66,1019.1,0,0,440.55,45.073379,44.780583,114.41893,1740.236
283.99,63,1018.6,0,0,445.89,32.160209,35.259818,131.73656,1976.1534
285.96,54,1017.6,0,0,664.83,21.984587,28.568171,156.44033,1554.0867
287.78,48,1017.4,0,0,709.33,19.279112,26.963868,187.57524,1770.1286
288.19,48,1017,0,0,639.91,26.273654,31.224546,216.36933,906.894
286.98,54,1017.3,0,0,305.27,38.136958,39.503303,237.29706,442.64339
287.21,53,1016.5,0,0,330.19,51.605604,49.751107,252.14475,131.53167
288,49,1016.1,0.1,0,340.87,65.674485,60.828567,263.67753,147.91361
279.09,89,1018.7,0,0,0,113.25051,97.136229,64.057738,0.23489583
277.74,88,1019,0,0,0,101.85289,88.678815,71.724132,87.866667
278.04,85,1019.9,0,0,24.92,87.556035,77.913892,81.249932,374.96
280.25,67,1019.3,0,0,186.9,73.174862,66.62328,90.831599,674.08814
282.11,53,1018.9,0,0,378.25,58.966188,55.345026,101.34598,1615.2597
283.62,48,1019.2,0,0,557.14,45.155477,44.535938,114.1366,2560.7287
285.15,44,1018.3,0,0,707.55,32.305471,34.985913,131.47009,2808.3628
286.36,38,1017.9,0,0,823.25,22.230292,28.262096,156.30845,2879.6863
287.78,40,1018.7,0,0,886.44,19.585115,26.659074,187.72154,2799.6825
288.48,40,1018.7,0,0,900.68,26.516503,30.965077,216.70708,2564.0957
288.96,39,1018.4,0,0,861.52,38.3099,39.291417,237.6623,2105.4054
289.26,40,1018.1,0,0,769.85,51.733359,49.568647,252.48072,1318.5103
289.22,41,1018.2,0,0,644.36,65.771367,60.659326,263.98104,579.3769
288.68,42,1018.1,0,0,479.71,80.078258,71.976913,273.93148,27.965278
281.63,87,1020.3,0,0,0,101.82606,88.445763,71.516055,69.524911
282.21,85,1020.1,0,0,25.81,87.55157,77.693408,81.026184,572.78167
284.48,74,1020.4,0,0,181.56,73.192024,66.405016,90.589587,1294.7433
287.16,55,1019.7,0,0,290.14,59.011109,55.121519,101.08224,1886.5753
289.29,46,1019.5,0,0,521.54,45.239659,44.296268,113.85363,2194.0856
290.43,48,1019.1,0,0,682.63,32.452319,34.717014,131.20084,2469.2536
290.56,51,1018.6,0,0,642.58,22.475088,27.960515,156.17218,2282.4732
291.52,48,1018.8,0,0,849.95,19.886971,26.358074,187.86526,1932.9677
292.31,48,1018.4,0,0,842.83,26.756291,30.708936,217.04276,2224.6013
292.4,49,1018.7,0,0,752.94,38.480582,39.082204,238.02425,1975.2604
292.72,49,1017.5,0,0,577.61,51.858962,49.388191,252.81277,1128.8408
292.74,49,1017.4,0,0,398.72,65.866022,60.491597,264.28045,536.80778
292.3,51,1017.7,0,0,252.76,80.149191,71.810522,274.20618,59.42
281.47,96,1018.6,0,0,0,112.91853,96.470926,63.840652,11.070847
281.63,95,1018.8,0,0,0,101.80189,88.218357,71.309495,95.635
282.55,89,1018.2,0,0,13.35,87.548907,77.477252,80.80387,439.5425
285.43,77,1017.2,0,0,105.02,73.211163,66.191326,90.348782,470.80917
289.02,49,1016.9,0,0,303.49,59.058094,54.90284,100.8192,869.50861
290.46,42,1017.2,0,0,499.29,45.325869,44.061692,113.57029,455.37185
291.33,40,1016.4,0,0,574.94,32.600673,34.453298,130.92914,502.03692
291.87,40,1016.1,0,0,445.89,22.719003,27.663685,156.03167,897.73583
292.22,53,1016.2,0,0,579.39,20.184883,26.061122,188.00609,700.1728
292.61,54,1015.7,0,0,597.19,26.993005,30.456268,217.37584,661.93226
292.13,56,1015.8,0,0,396.05,38.648913,38.875718,238.3825,250.05851
291.8,59,1015.9,0,0,361.34,51.982327,49.209757,253.14063,124.09974
290.35,65,1016.7,0,0,411.18,65.958381,60.325387,264.5756,249.33499
290.79,65,1016.6,0,0,315.95,80.217711,71.645348,274.47659,66.485683
285.93,87,1015,0,0,0,114.08322,97.072392,62.773491,6.7970833
285.8,87,1014.4,0,0,0,101.78056,87.996838,71.104494,125.00493
286.87,84,1014.6,0,0,27.59,87.54807,77.265511,80.583047,555.27081
289.61,72,1014.3,0,0,179.78,73.232274,65.982286,90.109259,1196.9183
291.59,64,1013.8,0,0,364.01,59.107106,54.689059,100.55696,1807.6767
293.36,59,1013.6,0,0,538.45,45.414021,43.832283,113.28666,1628.6581
294.02,58,1013,0.1,0,517.98,32.750373,34.19485,130.65505,2018.105
295.18,53,1012.1,0.2,0,454.79,22.961827,27.37169,155.88682,2047.0364
296.54,48,1012.4,0,0,621.22,20.478715,25.768269,188.14378,2033.9836
297.22,46,1011.4,0,0,836.6,27.226491,30.207083,217.70607,1395.2551
297.64,37,1010.8,0,0,727.13,38.81476,38.671952,238.73683,989.79611
297.91,29,1010.1,0,0,743.15,52.10335,49.033337,253.46415,968.62417
297.49,26,1010.1,0,0,610.54,66.048366,60.160697,264.86635,353.79167
296.47,30,1010.6,0,0,455.68,80.283765,71.481404,274.74261,59.907764
285.03,34,1012.3,0,0,0,101.76215,87.781368,70.901101,47.742359
285.74,34,1011.6,0,0,14.24,87.549084,77.058274,80.36377,89.971022
288.29,38,1011.4,0,0,85.44,73.255348,65.777967,89.871081,225.41778
290.65,47,1011.3,0,0,169.1,59.158097,54.48024,100.29558,582.30111
290.69,49,1011.7,0,0,166.43,45.504013,43.608096,113.00278,594.4933
292.25,54,1011.1,0,0,228.73,32.90122,33.941712,130.37849,276.84867
292.26,59,1011.6,0.2,0,249.2,23.20324,27.084528,155.73741,345.75664
291.41,62,1011.6,0,0,273.23,20.768177,25.479463,188.27817,278.36111
291.92,57,1011.1,0,0,273.23,27.456526,29.961329,218.03336,379.92972
291.81,60,1011.3,0.4,0,211.82,38.977965,38.470867,239.08714,133.86937
290.53,67,1011.4,0.5,0,196.69,52.22192,48.858909,253.78322,145.63981
290.52,65,1011.3,0,0,270.56,66.135897,59.997524,265.15261,15.179863
290.11,65,1011.1,0,0,221.61,79.036087,70.286424,274.13981,1.2578231
282.28,59,1009.6,0,0,0,101.74681,87.572147,70.699342,50.925278
283.7,55,1008.5,0,0,37.38,87.55197,76.85561,80.146099,354.58506
287.5,48,1008,0,0,187.79,73.280381,65.578438,89.634343,397.51503
288.63,49,1007.3,0,0,214.49,59.211036,54.276459,100.03522,468.02361
290.13,50,1007,0,0,349.77,45.595779,43.389229,112.71889,713.43944
291.64,51,1006.5,0,0,518.87,33.053116,33.694026,130.09975,1311.1116
292.37,50,1005.6,0,0,746.71,23.443221,26.802409,155.58355,796.75314
293.94,35,1004.5,0,0,784.98,21.053385,25.194906,188.40895,799.65878
294.29,34,1004,0,0,813.46,27.683077,29.719112,218.35721,932.53715
294.18,30,1003.6,0,0,779.64,39.138437,38.272496,239.43308,1469.5648
293.86,30,1002.4,0,0,709.33,52.337953,48.686481,254.09761,1253.2856
293.46,31,1001.8,0,0,627.45,66.220909,59.835872,265.43423,512.43434
292.05,41,1002.2,0,0,484.16,80.408265,71.157269,275.26108,42.029148
280.78,87,1012.3,0,0,0,101.73445,87.369082,70.499289,63.6375
280.05,83,1013.2,0,0,24.03,87.556746,76.657616,79.930094,495.92664
280.43,80,1014,0,0,169.99,73.307354,65.383768,89.399092,1094.0866
281.17,76,1014.4,0,0,315.06,59.265862,54.077763,99.775882,1940.65
282.2,69,1014.8,0,0,408.51,45.689189,43.175704,112.4349,2182.0626
283.78,59,1014.1,0,0,525.1,33.205798,33.451764,129.81857,2754.425
285.99,51,1013.5,0,0,813.46,23.681281,26.525189,155.42477,2614.952
287.61,44,1013.6,0,0,894.45,21.333797,24.914366,188.53599,2256.499
288.06,41,1013.3,0,0,728.91,27.905797,29.480263,218.67779,1259.8394
288.62,40,1013.5,0,0,479.71,39.29598,38.07675,239.77471,852.74667
288.43,42,1012.5,0,0,370.24,52.451323,48.516013,254.40731,423.58195
288.17,43,1012.6,0,0,289.25,66.303316,59.675734,265.71114,112.32333
287.97,42,1013.2,0,0,225.17,80.46661,70.99711,275.51333,52.957773
287.66,42,1012.9,0,0,181.56,89.509425,78.095786,281.44414,0.026041667
278.76,91,1019.7,0,0,0,114.3895,96.459356,61.668817,15.741288
278.28,93,1020,0,0,0,101.72526,87.172409,70.300923,209.16194
278.3,91,1020.2,0,0,16.91,87.563432,76.464326,79.715815,633.5775
279.44,83,1020.5,0,0,122.82,73.336275,65.194019,89.165484,1365.0264
281.27,69,1020,0,0,350.66,59.32257,53.88425,99.517871,1997.4542
283.35,61,1019.7,0,0,560.7,45.784241,42.967684,112.15136,2469.7558
285.92,51,1018.6,0,0,736.03,33.359349,33.215242,129.53579,2703.4781
288.27,43,1017.8,0,0,849.95,23.917891,26.253441,155.26182,2766.9354
289.8,33,1018,0,0,914.03,21.610193,24.638492,188.65876,2553.4117
290.95,31,1017.6,0,0,924.71,28.124982,29.245163,218.99391,2401.0383
291.65,30,1017.2,0,0,881.99,39.45062,37.883783,240.11121,1926.1174
291.98,30,1016.9,0,0,790.32,52.561996,48.347559,254.71186,1331.0583
291.89,30,1016.6,0,0,661.27,66.383076,59.517127,265.9831,500.15444
291.47,31,1016.4,0,0,498.4,80.522298,70.838228,275.76078,7.5130556
280.73,45,1018.8,0,0,0,114.34066,96.225722,61.489365,10.869697
280.51,46,1018.4,0,0,0,101.71885,86.981664,70.10435,174.86523
282.44,47,1018,0,0,44.5,87.57204,76.27585,79.503325,543.31698
286.79,36,1018.1,0,0,224.28,73.367109,65.009255,88.933528,910.83212
289.25,29,1017,0,0,408.51,59.381072,53.695943,99.261101,2005.7647
291.16,27,1016.9,0,0,577.61,45.880754,42.765134,111.86799,2477.9514
292.65,26,1016,0,0,722.68,33.513379,32.984299,129.25079,2727.1328
294.06,24,1014.7,0,0,830.37,24.15223,25.98676,155.09383,2781.5295
294.9,22,1014.3,0,0,897.12,21.881586,24.366743,188.77731,2526.3101
295.74,22,1013.6,0,0,909.58,28.34008,29.013454,219.30621,2177.2035
295.98,22,1013.4,0,0,869.53,39.602091,37.693425,240.44298,2029.0572
295.9,24,1012.6,0,0,780.53,52.669819,48.181048,255.01139,1384.3792
295.6,26,1012.6,0,0,628.34,66.460096,59.360039,266.25011,570.92957
294.88,28,1012.4,0,0,493.06,80.575276,70.68066,276.00335,21.3225
279.45,90,1018.8,0,0,0,114.90111,96.418809,60.869407,12.464966
282.43,88,1019.2,0,0,0,101.71517,86.796758,69.909583,117.29835
282.65,86,1019.3,0,0,34.71,87.582582,76.092234,79.29269,590.45735
283.53,77,1020,0,0,210.93,73.39985,64.829533,88.703353,766.3968
285.37,67,1020.7,0,0,308.83,59.44134,53.512916,99.005796,1454.5389
287.09,57,1021,0,0,562.48,45.978684,42.568167,111.58517,1513.743
288.39,51,1020.8,0,0,695.98,33.667866,32.759138,128.96411,1580.4333
289.66,48,1020,0,0,833.93,24.384483,25.725502,154.9212,2692.6499
291.25,41,1020.8,0,0,898.9,22.148353,24.099501,188.89122,2624.6956
291.81,41,1020.9,0,0,914.03,28.551197,28.785351,219.61391,2420.1239
292.24,40,1020.9,0,0,876.65,39.750361,37.505755,240.76946,1995.3142
292.43,40,1020.6,0,0,789.43,52.77474,48.01651,255.3056,1292.5064
292.25,41,1020.7,0,0,662.16,66.534329,59.204482,266.51198,380.9475
291.63,46,1020.9,0,0,499.29,80.625509,70.524413,276.24093,49.129722
280.22,96,1025.7,0,0,0,114.98163,96.281857,60.60176,3.9043333
280.01,95,1026.1,0,0,0,101.71394,86.617377,69.716689,102.60722
281.27,93,1025.5,0,0,34.71,87.57589,75.897761,79.096644,589.25689
284.08,84,1025.1,0,0,208.26,73.41274,64.636924,88.49187,1311.2027
287.94,69,1024.4,0,0,406.73,59.483266,53.318733,98.773341,1930.4323
290.84,53,1024.5,0,0,582.06,46.059253,42.361997,111.3354,2366.7556
292.62,44,1023.7,0,0,728.91,33.810102,32.530742,128.72627,2612.2005
294,38,1022.7,0,0,835.71,24.618757,25.47344,154.81175,2698.9019
295.58,37,1023.1,0,0,901.57,22.431833,23.852433,189.04799,2537.5612
296.41,36,1022.6,0,0,913.14,28.781946,28.579918,219.93691,2214.1185
296.89,34,1022.2,0,0,873.09,39.918019,37.339596,241.10444,1883.0614
297.05,34,1021.5,0,0,784.98,52.898855,47.87214,255.6076,1363.6277
297.14,35,1021,0,0,656.82,66.628239,59.068458,266.78185,550.26976
297.05,36,1021.3,0,0,498.4,80.695512,70.386762,276.48744,27.991667
286.95,64,1022.7,0,0,0,114.69992,95.896852,60.601002,1.4114583
286.35,66,1022.6,0,0,0,101.71493,86.443207,69.525694,82.30056
287.08,61,1022.5,0,0,50.73,87.609488,75.73985,78.877268,552.97472
288.7,56,1023.4,0,0,228.73,73.470953,64.485433,88.2487,1305.432
290.83,50,1022.8,0,0,412.96,59.556129,53.154071,98.50799,1811.2225
292.93,44,1022.8,0,0,578.5,46.17837,42.191169,111.02167,2217.4653
294.7,39,1022.5,0,0,716.45,33.977531,32.326374,128.38608,2560.193
296.15,35,1021.5,0,0,821.47,24.84189,25.219441,154.56171,2553.3159
297.9,33,1020.6,0,0,871.31,22.667339,23.578585,189.10421,2503.9511
298.88,29,1020.2,0,0,891.78,28.960883,28.339902,220.21462,2153.6072
299.7,25,1019.7,0,0,859.74,40.036816,37.138416,241.40588,1804.2872
299.92,24,1019.1,0,0,777.86,52.975525,47.693327,255.87751,1218.5891
299.82,23,1018.6,0,0,657.71,66.674197,58.898,267.01991,499.41111
299.38,24,1018.6,0,0,483.27,80.717608,70.215989,276.70076,64.070626
285.5,49,1021.9,0,0,0,114.66372,95.686203,60.424959,11.303125
284.58,53,1022,0,0,0,101.71795,86.274034,69.33669,164.66722
286.63,50,1021.7,0,0,55.18,87.625848,75.571196,78.672636,556.34486
289.58,43,1021.9,0,0,235.85,73.509253,64.321149,88.024423,1195.6875
291.87,37,1021.3,0,0,418.3,59.632145,52.995988,98.249808,1923.5064
294.25,31,1021.3,0,0,586.51,46.279915,42.011231,110.74133,2273.3067
296.28,28,1020.5,0,0,724.46,34.132394,32.118897,128.09508,2555.1069
297.77,26,1019.4,0,0,827.7,25.066714,24.974799,154.37484,2557.7281
299.68,26,1019.5,0,0,885.55,22.919356,23.325022,189.20282,2551.011
300.39,25,1019.1,0,0,898.9,29.159224,28.122587,220.50708,2291.1858
300.95,22,1018.7,0,0,858.85,40.174799,36.958746,241.7154,1922.0092
300.86,22,1018.1,0,0,759.17,53.07124,47.53469,256.15492,1205.6225
300.74,22,1017.9,0,0,654.15,66.739735,58.747106,267.26574,508.30167
300.12,23,1018,0,0,506.41,80.759423,70.063873,276.92284,35.650556
285.99,51,1021.7,0,0,0,115.35318,95.983711,59.724443,5.3657407
285.56,54,1021.7,0,0,0,101.72282,86.109672,69.149733,121.5975
286.9,58,1022.1,0,0,57.85,87.644129,75.407634,78.470166,561.84361
290.77,52,1022.6,0,0,239.41,73.549331,64.162097,87.802318,1260.2181
294.77,40,1021.7,0,0,421.86,59.698856,52.834528,98.001564,1859.9357
297.22,33,1021.6,0,0,590.07,46.38244,41.837048,110.46215,2259.7003
299.18,27,1021.1,0,0,735.14,34.287051,31.917421,127.80298,2469.4202
300.6,25,1020.4,0,0,843.72,25.288708,24.735829,154.18323,2510.7372
301.72,23,1020.5,0,0,903.35,23.16622,23.076102,189.29589,2399.9681
302.66,21,1020.2,0,0,914.03,29.353068,27.908887,220.79398,2154.3533
303.32,20,1020.1,0,0,873.09,40.309153,36.781743,242.01891,1736.0057
303.61,20,1019.4,0,0,784.09,53.163747,47.378035,256.42646,1065.6464
303.63,20,1019.3,0,0,658.6,66.802286,58.597808,267.50601,466.05391
302.85,22,1019.6,0,0,500.18,80.798392,69.913206,277.13958,81.069167
292.21,27,1022.2,0,0,0,114.35375,95.109918,60.254626,5.0130435
291.65,29,1022.1,0,0,0,101.72944,85.950009,68.964887,161.31064
292.2,36,1021.7,0,0,37.38,87.664311,75.249201,78.269949,436.6561
296.13,35,1021.7,0,0,232.29,73.591141,64.008306,87.582513,744.5926
300.16,24,1020.9,0,0,417.41,59.767,52.678547,97.755463,1248.6502
301.67,20,1021.3,0,0,544.68,46.485842,41.668663,110.1844,1445.6464
303.06,16,1020.2,0,0,614.99,34.441377,31.722031,127.51011,1625.2283
303.99,13,1019.7,0,0,704.88,25.507808,24.502682,153.98707,1495.2006
304.62,11,1021.3,0,0,871.31,23.407965,22.831981,189.38318,1802.4222
305.09,10,1020.1,0,0,902.46,29.542384,27.698883,221.0749,1904.6986
305.04,11,1020.1,0,0,863.3,40.439821,36.607443,242.31609,1357.6467
305.16,9,1019.3,0,0,711.11,53.252999,47.223388,256.69195,820.52917
